SYSTEM,TAG NUMBER,DESCRIPTION,reduced_tag,reduced_desc,col,unit,comment,ENG UNIT,tag_desc_uom
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CP001,P.A FAN -1 OUTLET PRESSURE,APP1.HLB03CP001,PA FAN -1 OUTLET PRESSURE,APP1.HLB03CP001_PA FAN -1 OUTLET PRESSURE,1,12,mbar,PCS01_APP1.GAI10HLB03CP001_P.A FAN -1 OUTLET PRESSURE_mbar
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT001,PA FAN 1- FAN BRG TEMP -NDE,APP1.HLB03CT,PA FAN 1- FAN BRG TEMP -NDE,APP1.HLB03CT_PA FAN 1- FAN BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HLB03CT001_PA FAN 1- FAN BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT011,PA FAN 1- FAN BRG TEMP - DE,APP1.HLB03CT,PA FAN 1- FAN BRG TEMP - DE,APP1.HLB03CT_PA FAN 1- FAN BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HLB03CT011_PA FAN 1- FAN BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT11,PA FAN 1- MOTOR BRG TEMP - DE,APP1.HLB03CT,PA FAN 1- MOTOR BRG TEMP - DE,APP1.HLB03CT_PA FAN 1- MOTOR BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HLB03CT11_PA FAN 1- MOTOR BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT111,PA FAN 1- MOTOR BRG TEMP -NDE,APP1.HLB03CT,PA FAN 1- MOTOR BRG TEMP -NDE,APP1.HLB03CT_PA FAN 1- MOTOR BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HLB03CT111_PA FAN 1- MOTOR BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT151,PA FAN 1 -R PHASE WND TEMP - 01,APP1.HLB03CT,PA FAN 1 -R PHASE WND TEMP - 01,APP1.HLB03CT_PA FAN 1 -R PHASE WND TEMP - 01,1,12,C,PCS01_APP1.GAI10HLB03CT151_PA FAN 1 -R PHASE WND TEMP - 01_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT152,PA FAN 1- Y PHASE WND TEMP - 02,APP1.HLB03CT,PA FAN 1- Y PHASE WND TEMP - 02,APP1.HLB03CT_PA FAN 1- Y PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HLB03CT152_PA FAN 1- Y PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CT153,PA FAN 1- B PHASE WND TEMP - 03,APP1.HLB03CT,PA FAN 1- B PHASE WND TEMP - 03,APP1.HLB03CT_PA FAN 1- B PHASE WND TEMP - 03,1,12,C,PCS01_APP1.GAI10HLB03CT153_PA FAN 1- B PHASE WND TEMP - 03_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CY001,PA FAN 1 DE FAN BEARING VIBRATION,APP1.HLB03CY001,PA FAN 1 DE FAN BEARING VIBRATION,APP1.HLB03CY001_PA FAN 1 DE FAN BEARING VIBRATION,1,12,mm/s,PCS01_APP1.GAI10HLB03CY001_PA FAN 1 DE FAN BEARING VIBRATION_mm/s
BOILER UNIT 1,PCS01_APP1.GAI10HLB03CY002,PA FAN 1 NDE FAN BEARING VIBRATION,APP1.HLB03CY002,PA FAN 1 DE FAN BEARING VIBRATION,APP1.HLB03CY002_PA FAN 1 DE FAN BEARING VIBRATION,1,12,mm/s,PCS01_APP1.GAI10HLB03CY002_PA FAN 1 NDE FAN BEARING VIBRATION_mm/s
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CG001,P.A FAN -2 INLET DAMPER POSITION,APP1.HLB04CG001,PA FAN -2 INLET DAMPER POSITION,APP1.HLB04CG001_PA FAN -2 INLET DAMPER POSITION,1,12,%,PCS01_APP1.GAI10HLB04CG001_P.A FAN -2 INLET DAMPER POSITION_%
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CP001,P.A FAN -2 OUTLET PRESSURE,APP1.HLB04CP001,PA FAN -2 OUTLET PRESSURE,APP1.HLB04CP001_PA FAN -2 OUTLET PRESSURE,1,12,mbar,PCS01_APP1.GAI10HLB04CP001_P.A FAN -2 OUTLET PRESSURE_mbar
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT001,PA FAN 2- FAN BRG TEMP -NDE,APP1.HLB04CT,PA FAN 2- FAN BRG TEMP -NDE,APP1.HLB04CT_PA FAN 2- FAN BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HLB04CT001_PA FAN 2- FAN BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT011,PA FAN 2- FAN BRG TEMP - DE,APP1.HLB04CT,PA FAN 2- FAN BRG TEMP - DE,APP1.HLB04CT_PA FAN 2- FAN BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HLB04CT011_PA FAN 2- FAN BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT111,PA FAN 2- MOTOR BRG TEMP -NDE,APP1.HLB04CT,PA FAN 2- MOTOR BRG TEMP -NDE,APP1.HLB04CT_PA FAN 2- MOTOR BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HLB04CT111_PA FAN 2- MOTOR BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT111Z,PA FAN 2- MOTOR BRG TEMP - DE,APP1.HLB04CT,PA FAN 2- MOTOR BRG TEMP - DE,APP1.HLB04CT_PA FAN 2- MOTOR BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HLB04CT111Z_PA FAN 2- MOTOR BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT151,PA FAN 2 -R PHASE WND TEMP - 02,APP1.HLB04CT,PA FAN 2 -R PHASE WND TEMP - 02,APP1.HLB04CT_PA FAN 2 -R PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HLB04CT151_PA FAN 2 -R PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT152,PA FAN 2- Y PHASE WND TEMP - 02,APP1.HLB04CT,PA FAN 2- Y PHASE WND TEMP - 02,APP1.HLB04CT_PA FAN 2- Y PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HLB04CT152_PA FAN 2- Y PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CT153,PA FAN 2- B PHASE WND TEMP - 03,APP1.HLB04CT,PA FAN 2- B PHASE WND TEMP - 03,APP1.HLB04CT_PA FAN 2- B PHASE WND TEMP - 03,1,12,C,PCS01_APP1.GAI10HLB04CT153_PA FAN 2- B PHASE WND TEMP - 03_C
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CY001,PA FAN 2 DE FAN BEARING VIBRATION,APP1.HLB04CY001,PA FAN 2 DE FAN BEARING VIBRATION,APP1.HLB04CY001_PA FAN 2 DE FAN BEARING VIBRATION,1,12,mm/s,PCS01_APP1.GAI10HLB04CY001_PA FAN 2 DE FAN BEARING VIBRATION_mm/s
BOILER UNIT 1,PCS01_APP1.GAI10HLB04CY002,PA FAN 2 NDE FAN BEARING VIBRATION,APP1.HLB04CY002,PA FAN 2 DE FAN BEARING VIBRATION,APP1.HLB04CY002_PA FAN 2 DE FAN BEARING VIBRATION,1,12,mm/s,PCS01_APP1.GAI10HLB04CY002_PA FAN 2 NDE FAN BEARING VIBRATION_mm/s
BOILER UNIT 1,PCS01_APP1.GAI10HLB41CP001,SEALPOTBLOWER PRESSURE INLET,APP1.HLB41CP001,SEALPOTBLOWER PRESSURE OUTLET,APP1.HLB41CP001_SEALPOTBLOWER PRESSURE OUTLET,1,12,bar,PCS01_APP1.GAI10HLB41CP001_SEALPOTBLOWER PRESSURE INLET_bar
BOILER UNIT 1,PCS01_APP1.GAI10HLNC01CT011,ID FAN 1- FAN BRG TEMP - DE,APP1.HLNC01CT011,ID FAN 1- FAN BRG TEMP - DE,APP1.HLNC01CT011_ID FAN 1- FAN BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HLNC01CT011_ID FAN 1- FAN BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HLNC02CT011,ID FAN 2- FAN BRG TEMP - DE,APP1.HLNC02CT011,ID FAN 2- FAN BRG TEMP - DE,APP1.HLNC02CT011_ID FAN 2- FAN BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HLNC02CT011_ID FAN 2- FAN BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNA41CP001,ESP INLET PRESSURE,APP1.HNA41CP001,ESP INLET PRESSURE,APP1.HNA41CP001_ESP INLET PRESSURE,1,12,mbar,PCS01_APP1.GAI10HNA41CP001_ESP INLET PRESSURE_mbar
BOILER UNIT 1,PCS01_APP1.GAI10HNA41CP002,ESP OUTLET PRESSURE,APP1.HNA41CP002,ESP OUTLET PRESSURE,APP1.HNA41CP002_ESP OUTLET PRESSURE,1,12,mbar,PCS01_APP1.GAI10HNA41CP002_ESP OUTLET PRESSURE_mbar
BOILER UNIT 1,PCS01_APP1.GAI10HNA41CT001,ESP INLET TEMP,APP1.HNA41CT001,ESP INLET TEMP,APP1.HNA41CT001_ESP INLET TEMP,1,12,C,PCS01_APP1.GAI10HNA41CT001_ESP INLET TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10HNA61CT001,I.D FAN-1 INLET TEMP,APP1.HNA61CT001,ID FAN 1 INLET TEMP,APP1.HNA61CT001_ID FAN 1 INLET TEMP,1,12,C,PCS01_APP1.GAI10HNA61CT001_I.D FAN-1 INLET TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10HNA62CP002,ID FAN 2 INLET PRESSURE 2,APP1.HNA62CP002,ID FAN 2 INLET PRESSURE,APP1.HNA62CP002_ID FAN 2 INLET PRESSURE,1,12,mbar,PCS01_APP1.GAI10HNA62CP002_ID FAN 2 INLET PRESSURE 2_mbar
BOILER UNIT 1,PCS01_APP1.GAI10HNA62CT001,I.D FAN-2 INLET TEMP,APP1.HNA62CT001,ID FAN 2 INLET TEMP,APP1.HNA62CT001_ID FAN 2 INLET TEMP,1,12,C,PCS01_APP1.GAI10HNA62CT001_I.D FAN-2 INLET TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10HNA71CT001,I.D FAN-1 OUTLET TEMP,APP1.HNA71CT001,ID FAN 1 OUTLET TEMP,APP1.HNA71CT001_ID FAN 1 OUTLET TEMP,1,12,C,PCS01_APP1.GAI10HNA71CT001_I.D FAN-1 OUTLET TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10HNA72CT001,I.D FAN-2 OUTLET TEMP,APP1.HNA72CT001,ID FAN 2 OUTLET TEMP,APP1.HNA72CT001_ID FAN 2 OUTLET TEMP,1,12,C,PCS01_APP1.GAI10HNA72CT001_I.D FAN-2 OUTLET TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CG001,I.D FAN-1 IGV POSITION,APP1.HNC01CG001,ID FAN 1 IGV POSITION,APP1.HNC01CG001_ID FAN 1 IGV POSITION,1,12,%,PCS01_APP1.GAI10HNC01CG001_I.D FAN-1 IGV POSITION_%
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CT001,ID FAN 1- FAN BRG TEMP -NDE,APP1.HNC01CT,ID FAN 1- FAN BRG TEMP -NDE,APP1.HNC01CT_ID FAN 1- FAN BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HNC01CT001_ID FAN 1- FAN BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CT101,ID FAN 1- MOTOR BRG TEMP - DE,APP1.HNC01CT,ID FAN 1- MOTOR BRG TEMP - DE,APP1.HNC01CT_ID FAN 1- MOTOR BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HNC01CT101_ID FAN 1- MOTOR BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CT111,ID FAN 1- MOTOR BRG TEMP -NDE,APP1.HNC01CT,ID FAN 1- MOTOR BRG TEMP -NDE,APP1.HNC01CT_ID FAN 1- MOTOR BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HNC01CT111_ID FAN 1- MOTOR BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CT151,ID FAN 1 -R PHASE WND TEMP - 02,APP1.HNC01CT,ID FAN 1 -R PHASE WND TEMP - 02,APP1.HNC01CT_ID FAN 1 -R PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HNC01CT151_ID FAN 1 -R PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CT152,ID FAN 1- Y PHASE WND TEMP - 02,APP1.HNC01CT,ID FAN 1- Y PHASE WND TEMP - 02,APP1.HNC01CT_ID FAN 1- Y PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HNC01CT152_ID FAN 1- Y PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC01CT153,ID FAN 1- B PHASE WND TEMP - 03,APP1.HNC01CT,ID FAN 1- B PHASE WND TEMP - 03,APP1.HNC01CT_ID FAN 1- B PHASE WND TEMP - 03,1,12,C,PCS01_APP1.GAI10HNC01CT153_ID FAN 1- B PHASE WND TEMP - 03_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CG001,I.D FAN-2 IGV POSITION,APP1.HNC02CG001,ID FAN 2 IGV POSITION,APP1.HNC02CG001_ID FAN 2 IGV POSITION,1,12,%,PCS01_APP1.GAI10HNC02CG001_I.D FAN-2 IGV POSITION_%
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CT001,ID FAN 2- FAN BRG TEMP -NDE,APP1.HNC02CT001,ID FAN 2- FAN BRG TEMP -NDE,APP1.HNC02CT001_ID FAN 2- FAN BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HNC02CT001_ID FAN 2- FAN BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CT101,ID FAN 2- MOTOR BRG TEMP - DE,APP1.HNC02CT101,ID FAN 2- MOTOR BRG TEMP - DE,APP1.HNC02CT101_ID FAN 2- MOTOR BRG TEMP - DE,1,12,C,PCS01_APP1.GAI10HNC02CT101_ID FAN 2- MOTOR BRG TEMP - DE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CT111,ID FAN 2- MOTOR BRG TEMP -NDE,APP1.HNC02CT111,ID FAN 2- MOTOR BRG TEMP -NDE,APP1.HNC02CT111_ID FAN 2- MOTOR BRG TEMP -NDE,1,12,C,PCS01_APP1.GAI10HNC02CT111_ID FAN 2- MOTOR BRG TEMP -NDE_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CT151,ID FAN 2 -R PHASE WND TEMP - 02,APP1.HNC02CT151,ID FAN 2 -R PHASE WND TEMP - 02,APP1.HNC02CT151_ID FAN 2 -R PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HNC02CT151_ID FAN 2 -R PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CT152,ID FAN 2- Y PHASE WND TEMP - 02,APP1.HNC02CT152,ID FAN 2- Y PHASE WND TEMP - 02,APP1.HNC02CT152_ID FAN 2- Y PHASE WND TEMP - 02,1,12,C,PCS01_APP1.GAI10HNC02CT152_ID FAN 2- Y PHASE WND TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10HNC02CT153,ID FAN 2- B PHASE WND TEMP - 03,APP1.HNC02CT153,ID FAN 2- B PHASE WND TEMP - 03,APP1.HNC02CT153_ID FAN 2- B PHASE WND TEMP - 03,1,12,C,PCS01_APP1.GAI10HNC02CT153_ID FAN 2- B PHASE WND TEMP - 03_C
BOILER UNIT 1,PCS01_APP1.GAI10LAA20_CP001,FEED WATER STORAGE TANK PRESSURE,APP1.LAA20CP001,FEED WATER STORAGE TANK PRESSURE,APP1.LAA20CP001_FEED WATER STORAGE TANK PRESSURE,1,12,barg,PCS01_APP1.GAI10LAA20_CP001_FEED WATER STORAGE TANK PRESSURE_barg
BOILER UNIT 1,PCS01_APP1.GAI10LAA20_CT001,FEED WATER STORAGE TANK TEMP,APP1.LAA20CT001,FEED WATER STORAGE TANK TEMP,APP1.LAA20CT001_FEED WATER STORAGE TANK TEMP,1,12,C,PCS01_APP1.GAI10LAA20_CT001_FEED WATER STORAGE TANK TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAB30_CG001,FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (30%) CV POS TSMTR,APP1.LAB30CG001,FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (30%) CV POS TSMTR,APP1.LAB30CG001_FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (30%) CV POS TSMTR,1,12,%,PCS01_APP1.GAI10LAB30_CG001_FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (30%) CV POS TSMTR_%
BOILER UNIT 1,PCS01_APP1.GAI10LAB30_CG002,FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (100%) CV POS TSMTR,APP1.LAB30CG002,FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (100%) CV POS TSMTR,APP1.LAB30CG002_FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (100%) CV POS TSMTR,1,12,%,PCS01_APP1.GAI10LAB30_CG002_FEED WTR DIST HDR TO PNEUMATIC CTRL VALVE (100%) CV POS TSMTR_%
BOILER UNIT 1,PCS01_APP1.GAI10LAB30_CG003,FEED WATER DIST HDR TO MOTORISED VALVE (100%) POS TSMTR,APP1.LAB30CG003,FEED WATER DIST HDR TO MOTORISED VALVE (100%) POS TSMTR,APP1.LAB30CG003_FEED WATER DIST HDR TO MOTORISED VALVE (100%) POS TSMTR,1,12,%,PCS01_APP1.GAI10LAB30_CG003_FEED WATER DIST HDR TO MOTORISED VALVE (100%) POS TSMTR_%
BOILER UNIT 1,PCS01_APP1.GAI10LAB30_CP001,DISTRIBUTION LINE TO FEED WATER DIST HDR PRESSURE,APP1.LAB30CP001,DISTRIBUTION LINE TO FEED WATER DIST HDR PRESSURE,APP1.LAB30CP001_DISTRIBUTION LINE TO FEED WATER DIST HDR PRESSURE,1,12,barg,PCS01_APP1.GAI10LAB30_CP001_DISTRIBUTION LINE TO FEED WATER DIST HDR PRESSURE_barg
BOILER UNIT 1,PCS01_APP1.GAI10LAC20_CT003,BOILER FEED PUMP 1 - B PHASE WDG TEMP - 03,APP1.LAC20CT003,BOILER FEED PUMP 1 - B PHASE WDG TEMP - 03,APP1.LAC20CT003_BOILER FEED PUMP 1 - B PHASE WDG TEMP - 03,1,12,C,PCS01_APP1.GAI10LAC20_CT003_BOILER FEED PUMP 1 - B PHASE WDG TEMP - 03_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC20_CT004,BOILER FEED PUMP 1 - Y PHASE WDG TEMP - 05,APP1.LAC20CT004,BOILER FEED PUMP 1 - Y PHASE WDG TEMP - 05,APP1.LAC20CT004_BOILER FEED PUMP 1 - Y PHASE WDG TEMP - 05,1,12,C,PCS01_APP1.GAI10LAC20_CT004_BOILER FEED PUMP 1 - Y PHASE WDG TEMP - 05_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC20_CT005,BOILER FEED PUMP 1 - NDE MOTOR BRG TEMP,APP1.LAC20CT005,BOILER FEED PUMP 1 - DE MOTOR BRG TEMP,APP1.LAC20CT005_BOILER FEED PUMP 1 - DE MOTOR BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC20_CT005_BOILER FEED PUMP 1 - NDE MOTOR BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC20_CT006,BOILER FEED PUMP 1 - DE MOTOR BRG TEMP,APP1.LAC20CT006,BOILER FEED PUMP 1 - DE MOTOR BRG TEMP,APP1.LAC20CT006_BOILER FEED PUMP 1 - DE MOTOR BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC20_CT006_BOILER FEED PUMP 1 - DE MOTOR BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC20_CT007,BOILER FEED PUMP 1 - DE PUMP BRG TEMP,APP1.LAC20CT007,BOILER FEED PUMP 1 - DE PUMP BRG TEMP,APP1.LAC20CT007_BOILER FEED PUMP 1 - DE PUMP BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC20_CT007_BOILER FEED PUMP 1 - DE PUMP BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC20_CT008,BOILER FEED PUMP 1 - DE PUMP BRG TEMP,APP1.LAC20CT008,BOILER FEED PUMP 1 - DE PUMP BRG TEMP,APP1.LAC20CT008_BOILER FEED PUMP 1 - DE PUMP BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC20_CT008_BOILER FEED PUMP 1 - DE PUMP BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC20CT002,BOILER FEED PUMP 1 - R PHASE WDG TEMP - 01,APP1.LAC20CT002,BOILER FEED PUMP 1 - R PHASE WDG TEMP - 01,APP1.LAC20CT002_BOILER FEED PUMP 1 - R PHASE WDG TEMP - 01,1,12,C,PCS01_APP1.GAI10LAC20CT002_BOILER FEED PUMP 1 - R PHASE WDG TEMP - 01_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30_CT003,BOILER FEED PUMP 2 - Y PHASE WDG TEMP - 02,APP1.LAC30CT003,BOILER FEED PUMP 2 - Y PHASE WDG TEMP - 02,APP1.LAC30CT003_BOILER FEED PUMP 2 - Y PHASE WDG TEMP - 02,1,12,C,PCS01_APP1.GAI10LAC30_CT003_BOILER FEED PUMP 2 - Y PHASE WDG TEMP - 02_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30_CT004,BOILER FEED PUMP 2 - B PHASE WDG TEMP - 03,APP1.LAC30CT004,BOILER FEED PUMP 2 - B PHASE WDG TEMP - 03,APP1.LAC30CT004_BOILER FEED PUMP 2 - B PHASE WDG TEMP - 03,1,12,C,PCS01_APP1.GAI10LAC30_CT004_BOILER FEED PUMP 2 - B PHASE WDG TEMP - 03_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30_CT005,BOILER FEED PUMP 2 - NDE MOTOR BRG TEMP,APP1.LAC30CT005,BOILER FEED PUMP 2 - DE MOTOR BRG TEMP,APP1.LAC30CT005_BOILER FEED PUMP 2 - DE MOTOR BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC30_CT005_BOILER FEED PUMP 2 - NDE MOTOR BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30_CT006,BOILER FEED PUMP 2 - DE MOTOR BRGTEMP,APP1.LAC30CT006,BOILER FEED PUMP 2 - DE MOTOR BRGTEMP,APP1.LAC30CT006_BOILER FEED PUMP 2 - DE MOTOR BRGTEMP,1,12,C,PCS01_APP1.GAI10LAC30_CT006_BOILER FEED PUMP 2 - DE MOTOR BRGTEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30_CT007,BOILER FEED PUMP 2 - NDE PUMP BRG TEMP,APP1.LAC30CT007,BOILER FEED PUMP 2 - DE PUMP BRG TEMP,APP1.LAC30CT007_BOILER FEED PUMP 2 - DE PUMP BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC30_CT007_BOILER FEED PUMP 2 - NDE PUMP BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30_CT008,BOILER FEED PUMP 2 - DE PUMP BRG TEMP,APP1.LAC30CT008,BOILER FEED PUMP 2 - DE PUMP BRG TEMP,APP1.LAC30CT008_BOILER FEED PUMP 2 - DE PUMP BRG TEMP,1,12,C,PCS01_APP1.GAI10LAC30_CT008_BOILER FEED PUMP 2 - DE PUMP BRG TEMP_C
BOILER UNIT 1,PCS01_APP1.GAI10LAC30CT002,BOILER FEED PUMP 2 - R PHASE WDG TEMP - 01,APP1.LAC30CT002,BOILER FEED PUMP 2 - R PHASE WDG TEMP - 01,APP1.LAC30CT002_BOILER FEED PUMP 2 - R PHASE WDG TEMP - 01,1,12,C,PCS01_APP1.GAI10LAC30CT002_BOILER FEED PUMP 2 - R PHASE WDG TEMP - 01_C
BOILER UNIT 1,PCS01_APP1.GAI10LAE10_CG001,BFP SPRAY LINE (FEED WATER) TO DEAERATOR PRDS I/L CV POS TSMTR,APP1.LAE10CG001,BFP SPRAY LINE (FEED WATER) TO DEAERATOR PRDS I/L CV POS TSMTR,APP1.LAE10CG001_BFP SPRAY LINE (FEED WATER) TO DEAERATOR PRDS I/L CV POS TSMTR,1,12,%,PCS01_APP1.GAI10LAE10_CG001_BFP SPRAY LINE (FEED WATER) TO DEAERATOR PRDS I/L CV POS TSMTR_%
BOILER UNIT 1,PCS01_APP1.GAI10LAE20CF001,DESH-1 SPRAY WATER FLOW,APP1.LAE20CF001,DESH-1 SPRAY WATER FLOW,APP1.LAE20CF001_DESH-1 SPRAY WATER FLOW,1,12,mmH2O,PCS01_APP1.GAI10LAE20CF001_DESH-1 SPRAY WATER FLOW_mmH2O
BOILER UNIT 1,PCS01_APP1.GAI10LAE20CG010,DESH-1 SPRAY WATER LEVEL CONTROL VALVE POSITION,APP1.LAE20CG010,DESH-1 SPRAY WATER LEVEL CONTROL VALVE POSITION,APP1.LAE20CG010_DESH-1 SPRAY WATER LEVEL CONTROL VALVE POSITION,1,12,%,PCS01_APP1.GAI10LAE20CG010_DESH-1 SPRAY WATER LEVEL CONTROL VALVE POSITION_%
BOILER UNIT 1,PCS01_APP1.GAI10LAE30CF001,DESH-2 SPRAY WATER FLOW,APP1.LAE30CF001,DESH-2 SPRAY WATER FLOW,APP1.LAE30CF001_DESH-2 SPRAY WATER FLOW,1,12,mmH2O,PCS01_APP1.GAI10LAE30CF001_DESH-2 SPRAY WATER FLOW_mmH2O
BOILER UNIT 1,PCS01_APP1.GAI10LAE30CG010,DESH-2 SPRAY WATER LEVEL CONTROL VALVE POSITION,APP1.LAE30CG010,DESH-2 SPRAY WATER LEVEL CONTROL VALVE POSITION,APP1.LAE30CG010_DESH-2 SPRAY WATER LEVEL CONTROL VALVE POSITION,1,12,%,PCS01_APP1.GAI10LAE30CG010_DESH-2 SPRAY WATER LEVEL CONTROL VALVE POSITION_%
BOILER UNIT 1,PCS01_APP1.GAI10LBA10CF001,MAIN STEAM FLOW DP,APP1.LBA10CF001,MAIN STEAM FLOW,APP1.LBA10CF001_MAIN STEAM FLOW,1,12,TON/H,PCS01_APP1.GAI10LBA10CF001_MAIN STEAM FLOW DP_TON/H
BOILER UNIT 1,PCS01_APP1.GAI10LBA10CF002,MAIN STEAM FLOW DP,APP1.LBA10CF002,MAIN STEAM FLOW,APP1.LBA10CF002_MAIN STEAM FLOW,1,12,%,PCS01_APP1.GAI10LBA10CF002_MAIN STEAM FLOW DP_%
BOILER UNIT 1,PCS01_APP1.GAI10LBA21CG011,START UP VENT VALVE POSITION,APP1.LBA21CG011,START UP VENT VALVE POSITION,APP1.LBA21CG011_START UP VENT VALVE POSITION,1,12,%,PCS01_APP1.GAI10LBA21CG011_START UP VENT VALVE POSITION_%
BOILER UNIT 1,PCS01_APP1.GAI10LBD11_CP001,DEAERATOR PRDS OUTLET TO EXTRACTION I - DEAERATOR I/L PRESSURE,APP1.LBD11CP001,DEAERATOR PRDS OUTLET TO EXTRACTION I - DEAERATOR I/L PRESSURE,APP1.LBD11CP001_DEAERATOR PRDS OUTLET TO EXTRACTION I - DEAERATOR I/L PRESSURE,1,12,barg,PCS01_APP1.GAI10LBD11_CP001_DEAERATOR PRDS OUTLET TO EXTRACTION I - DEAERATOR I/L PRESSURE_barg
